INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed,,,,,,,,,,,,,,,,,,,
Positioning Distance2,48,,1760,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,48,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,48,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
Up ID,49,,,,,50,13,17,,,,,,,,,,,,,,,,,,,,,
Lanes,49,,,,,2,4,3,,,,,,,,,,,,,,,,,,,,,
Name,49,,,,,Primrose St,Grand Ave,Grand Ave,,,,,,,,,,,,,,,,,,,,,
Distance,49,,,,,299,2934,4063,,,,,,,,,,,,,,,,,,,,,
Speed,49,,,,,30,45,45,,,,,,,,,,,,,,,,,,,,,
Time,49,,,,,6.8,44.5,61.6,,,,,,,,,,,,,,,,,,,,,
Grade,49,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
Median,49,,,,,12,24,24,,,,,,,,,,,,,,,,,,,,,
Offset,49,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
TWLTL,49,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,49,,,,,16,16,16,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,49,,,,,583,583,583,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,49,,,,,1320,1980,1980,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,49,,,,,880,1320,1320,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,49,,,,,1760,2640,2640,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,49,,,,,-361676,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,49,,,,,16455,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,49,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,49,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,49,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,
Up ID,50,,,,,,,,49,,,,,,,,,,,,,,,,,,,,
Lanes,50,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Name,50,,,,,,,,Primrose St,,,,,,,,,,,,,,,,,,,,
Distance,50,,,,,,,,299,,,,,,,,,,,,,,,,,,,,
Speed,50,,,,,,,,30,,,,,,,,,,,,,,,,,,,,
Time,50,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,
Grade,50,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Median,50,,,,,,,,12,,,,,,,,,,,,,,,,,,,,
Offset,50,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
TWLTL,50,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,50,,,,,,,,16,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,50,,,,,,,,200,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,50,,,,,,,,1320,,,,,,,,,,,,,,,,,,,,
Positioning Distance,50,,,,,,,,880,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,50,,,,,,,,1760,,,,,,,,,,,,,,,,,,,,
Curve Pt X,50,,,,,,,,-361742,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,50,,,,,,,,16380,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,50,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,50,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,50,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,
Up ID,51,,,,,,,,44,,,,,,,,,,,,,,,,,,,,
Lanes,51,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Name,51,,,,,,,,163rd Ave,,,,,,,,,,,,,,,,,,,,
Distance,51,,,,,,,,385,,,,,,,,,,,,,,,,,,,,
Speed,51,,,,,,,,30,,,,,,,,,,,,,,,,,,,,
Time,51,,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,
Grade,51,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Median,51,,,,,,,,12,,,,,,,,,,,,,,,,,,,,
Offset,51,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
TWLTL,51,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,51,,,,,,,,16,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,51,,,,,,,,200,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,51,,,,,,,,1320,,,,,,,,,,,,,,,,,,,,
Positioning Distance,51,,,,,,,,880,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,51,,,,,,,,1760,,,,,,,,,,,,,,,,,,,,
Curve Pt X,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,51,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,51,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,
Up ID,52,,,,,,44,,,,,,,,,,,,,,,,,,,,,,
Lanes,52,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
Name,52,,,,,,Grand Ave,,,,,,,,,,,,,,,,,,,,,,
Distance,52,,,,,,809,,,,,,,,,,,,,,,,,,,,,,
Speed,52,,,,,,30,,,,,,,,,,,,,,,,,,,,,,
Time,52,,,,,,18.4,,,,,,,,,,,,,,,,,,,,,,
Grade,52,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Median,52,,,,,,12,,,,,,,,,,,,,,,,,,,,,,
Offset,52,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
TWLTL,52,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,52,,,,,,16,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,52,,,,,,200,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,52,,,,,,1320,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,52,,,,,,880,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,52,,,,,,1760,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,52,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,52,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,
Up ID,53,,,,,44,,,,,,,,,,,,,,,,,,,,,,,
Lanes,53,,,,,*2,,,,,,,,,,,,,,,,,,,,,,,
Name,53,,,,,163rd Ave,,,,,,,,,,,,,,,,,,,,,,,
Distance,53,,,,,601,,,,,,,,,,,,,,,,,,,,,,,
Speed,53,,,,,30,,,,,,,,,,,,,,,,,,,,,,,
Time,53,,,,,13.7,,,,,,,,,,,,,,,,,,,,,,,
Grade,53,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Median,53,,,,,12,,,,,,,,,,,,,,,,,,,,,,,
Offset,53,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,53,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,53,,,,,16,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,53,,,,,200,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,53,,,,,1320,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,53,,,,,880,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,53,,,,,1760,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,53,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,53,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Lanes],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RECORDNAME,INTID,NBL,NBT,NBR,SBL,SBT,SBR,EBL2,EBL,EBT,EBR,WBL,WBT,WBR,NEL,NET,NER,NWL,NWT,NWR,SEL,SET,SER,SWL,SWT,SWR,SWR2,PED,HOLD
Up Node,1,5,5,5,3,3,3,,9,9,9,2,2,2,,,,,,,,,,,,,,,
Dest Node,1,9,3,2,2,5,9,,3,2,5,5,9,3,,,,,,,,,,,,,,,
Lanes,1,1,2,1,1,2,1,,1,3,0,1,3,0,,,,,,,,,,,,,,,
Shared,1,0,0,,0,0,,,0,2,,0,2,,,,,,,,,,,,,,,,
Width,1,12,12,12,12,12,12,,12,12,12,12,12,12,,,,,,,,,,,,,,,
Storage,1,140,,140,150,,150,,410,,,395,,,,,,,,,,,,,,,,,
Taper,1,90,,90,100,,100,,95,,,80,,,,,,,,,,,,,,,,,
StLanes,1,1,,1,1,,1,,1,,,1,,,,,,,,,,,,,,,,,
Grade,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,1,,40,,,40,,,,45,,,45,,,,,,,,,,,,,,,,
Phase1,1,3,8,,7,4,,,1,6,,5,2,,,,,,,,,,,,,,,,
PermPhase1,1,,,8,,,4,,,,,,,,,,,,,,,,,,,,,,
LostTime,1,6.8,6.6,6.6,6.8,6.6,6.6,,7,6.8,4,7,6.8,4,,,,,,,,,,,,,,,
Lost Time Adjust,1,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
IdealFlow,1,1900,1900,1900,1900,1900,1900,,1900,1900,1900,1900,1900,1900,,,,,,,,,,,,,,,
SatFlow,1,1770,3539,1583,1770,3539,1583,,1770,5065,0,1770,4999,0,,,,,,,,,,,,,,,
SatFlowPerm,1,1770,3539,1583,1770,3539,1583,,1770,5065,0,1770,4999,0,,,,,,,,,,,,,,,
Allow RTOR,1,1,1,1,1,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,
SatFlowRTOR,1,0,0,192,0,0,192,,0,3,0,0,17,0,,,,,,,,,,,,,,,
Volume,1,39,236,61,94,128,71,,201,1490,41,17,1326,166,,,,,,,,,,,,,,,
Peds,1,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
Bicycles,1,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
PHF,1,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,0.92,0.92,0.92,,,,,,,,,,,,,,,
Growth,1,100,100,100,100,100,100,,100,100,100,100,100,100,,,,,,,,,,,,,,,
HeavyVehicles,1,2,2,2,2,2,2,,2,2,2,2,2,2,,,,,,,,,,,,,,,
BusStops,1,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
Midblock,1,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,
Distance,1,,526,,,579,,,,2966,,,739,,,,,,,,,,,,,,,,
TravelTime,1,,9,,,9.9,,,,44.9,,,11.2,,,,,,,,,,,,,,,,
Right Channeled,1,,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,
Alignment,1,0,0,1,0,0,1,,0,0,1,0,0,1,,,,,,,,,,,,,,,
Enter Blocked,1,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
HeadwayFact,1,1,1,1,1,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,
Turning Speed,1,15,60,9,15,60,9,,15,60,9,15,60,9,,,,,,,,,,,,,,,
FirstDetect,1,20,100,20,20,100,20,,20,100,,20,100,,,,,,,,,,,,,,,,
LastDetect,1,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase1,1,3,8,8,7,4,4,,1,6,,5,2,,,,,,,,,,,,,,,,
DetectPhase2,1,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase3,1,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase4,1,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
SwitchPhase,1,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
numDetects,1,1,2,1,1,2,1,,1,2,,1,2,,,,,,,,,,,,,,,,
DetectPos1,1,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectSize1,1,20,6,20,20,6,20,,20,6,,20,6,,,,,,,,,,,,,,,,
DetectType1,1,3,3,3,3,3,3,,3,3,,3,3,,,,,,,,,,,,,,,,
DetectExtend1,1,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectQueue1,1,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectDelay1,1,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPos2,1,,94,,,94,,,,94,,,94,,,,,,,,,,,,,,,,
DetectSize2,1,,6,,,6,,,,6,,,6,,,,,,,,,,,,,,,,
DetectType2,1,,3,,,3,,,,3,,,3,,,,,,,,,,,,,,,,
DetectExtend2,1,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,
Exit Lanes,1,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,
CBD,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,1,42,257,66,102,139,77,,218,1665,0,18,1621,0,,,,,,,,,,,,,,,
Up Node,7,10,10,10,8,8,8,,11,11,11,9,9,9,,,,,,,,,,,,,,,
Dest Node,7,11,8,9,9,10,11,,8,9,10,10,11,8,,,,,,,,,,,,,,,
Lanes,7,1,2,1,1,2,0,,1,3,0,1,3,0,,,,,,,,,,,,,,,
Shared,7,0,0,,0,2,,,0,2,,0,2,,,,,,,,,,,,,,,,
Width,7,12,12,12,12,12,12,,12,12,12,12,12,12,,,,,,,,,,,,,,,
Storage,7,75,,165,120,,,,310,,,310,,,,,,,,,,,,,,,,,
Taper,7,55,,50,90,,,,90,,,85,,,,,,,,,,,,,,,,,
StLanes,7,1,,1,1,,,,1,,,1,,,,,,,,,,,,,,,,,
Grade,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,7,,30,,,30,,,,45,,,45,,,,,,,,,,,,,,,,
Phase1,7,3,8,,7,4,,,1,6,,5,2,,,,,,,,,,,,,,,,
PermPhase1,7,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
LostTime,7,7.7,7,7,7.7,6.6,4,,6.8,7.1,4,7.1,7,4,,,,,,,,,,,,,,,
Lost Time Adjust,7,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
IdealFlow,7,1900,1900,1900,1900,1900,1900,,1900,1900,1900,1900,1900,1900,,,,,,,,,,,,,,,
SatFlow,7,1770,3539,1583,1770,3295,0,,1770,5080,0,1770,5029,0,,,,,,,,,,,,,,,
SatFlowPerm,7,1770,3539,1583,1770,3295,0,,1770,5080,0,1770,5029,0,,,,,,,,,,,,,,,
Allow RTOR,7,1,1,1,1,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,
SatFlowRTOR,7,0,0,200,0,92,0,,0,1,0,0,9,0,,,,,,,,,,,,,,,
Volume,7,57,153,39,50,100,85,,173,1715,15,37,1132,87,,,,,,,,,,,,,,,
Peds,7,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
Bicycles,7,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
PHF,7,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,0.92,0.92,0.92,,,,,,,,,,,,,,,
Growth,7,100,100,100,100,100,100,,100,100,100,100,100,100,,,,,,,,,,,,,,,
HeavyVehicles,7,2,2,2,2,2,2,,2,2,2,2,2,2,,,,,,,,,,,,,,,
BusStops,7,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
Midblock,7,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,
Distance,7,,512,,,667,,,,2820,,,2784,,,,,,,,,,,,,,,,
TravelTime,7,,11.6,,,15.2,,,,42.7,,,42.2,,,,,,,,,,,,,,,,
Right Channeled,7,,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,
Alignment,7,0,0,1,0,0,1,,0,0,1,0,0,1,,,,,,,,,,,,,,,
Enter Blocked,7,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
HeadwayFact,7,1,1,1,1,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,
Turning Speed,7,15,60,9,15,60,9,,15,60,9,15,60,9,,,,,,,,,,,,,,,
FirstDetect,7,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
LastDetect,7,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase1,7,3,8,8,7,4,,,1,6,,5,2,,,,,,,,,,,,,,,,
DetectPhase2,7,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase3,7,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase4,7,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
SwitchPhase,7,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
numDetects,7,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
Exit Lanes,7,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,
CBD,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,7,62,166,42,54,201,0,,188,1880,0,40,1325,0,,,,,,,,,,,,,,,
Up Node,9,6,6,6,4,4,4,,7,7,7,1,1,1,,,,,,,,,,,,,,,
Dest Node,9,7,4,1,1,6,7,,4,1,6,6,7,4,,,,,,,,,,,,,,,
Lanes,9,1,1,1,1,1,1,,1,3,0,1,3,0,,,,,,,,,,,,,,,
Shared,9,0,0,,0,0,,,0,2,,0,2,,,,,,,,,,,,,,,,
Width,9,12,12,12,12,12,12,,12,12,12,12,12,12,,,,,,,,,,,,,,,
Storage,9,90,,,130,,130,,410,,,400,,,,,,,,,,,,,,,,,
Taper,9,290,,,85,,85,,85,,,95,,,,,,,,,,,,,,,,,
StLanes,9,1,,,1,,1,,1,,,1,,,,,,,,,,,,,,,,,
Grade,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,9,,35,,,30,,,,45,,,45,,,,,,,,,,,,,,,,
Phase1,9,3,8,,7,4,,,1,6,,5,2,,,,,,,,,,,,,,,,
PermPhase1,9,,,8,,,4,,,,,,,,,,,,,,,,,,,,,,
LostTime,9,6.9,7,7,6.9,6.8,6.8,,6.7,6.8,4,6.7,6.4,4,,,,,,,,,,,,,,,
Lost Time Adjust,9,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
IdealFlow,9,1900,1900,1900,1900,1900,1900,,1900,1900,1900,1900,1900,1900,,,,,,,,,,,,,,,
SatFlow,9,1770,1863,1583,1770,1863,1583,,1770,5075,0,1770,4994,0,,,,,,,,,,,,,,,
SatFlowPerm,9,1770,1863,1583,1770,1863,1583,,1770,5075,0,1770,4994,0,,,,,,,,,,,,,,,
Allow RTOR,9,1,1,1,1,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,
SatFlowRTOR,9,0,0,188,0,0,188,,0,2,0,0,19,0,,,,,,,,,,,,,,,
Volume,9,32,100,25,63,74,53,,115,1661,22,18,1198,159,,,,,,,,,,,,,,,
Peds,9,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
Bicycles,9,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
PHF,9,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,0.92,0.92,0.92,,,,,,,,,,,,,,,
Growth,9,100,100,100,100,100,100,,100,100,100,100,100,100,,,,,,,,,,,,,,,
HeavyVehicles,9,2,2,2,2,2,2,,2,2,2,2,2,2,,,,,,,,,,,,,,,
BusStops,9,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
Midblock,9,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,
Distance,9,,575,,,365,,,,2784,,,2966,,,,,,,,,,,,,,,,
TravelTime,9,,11.2,,,8.3,,,,42.2,,,44.9,,,,,,,,,,,,,,,,
Right Channeled,9,,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,
Alignment,9,0,0,1,0,0,1,,0,0,1,0,0,1,,,,,,,,,,,,,,,
Enter Blocked,9,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
HeadwayFact,9,1,1,1,1,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,
Turning Speed,9,15,60,9,15,60,9,,15,60,9,15,60,9,,,,,,,,,,,,,,,
FirstDetect,9,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
LastDetect,9,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase1,9,3,8,8,7,4,4,,1,6,,5,2,,,,,,,,,,,,,,,,
DetectPhase2,9,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase3,9,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase4,9,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
SwitchPhase,9,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
numDetects,9,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
Exit Lanes,9,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,
CBD,9,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,9,35,109,27,68,80,58,,125,1829,0,20,1475,0,,,,,,,,,,,,,,,
Up Node,11,14,14,14,12,12,12,,25,25,25,7,7,7,,,,,,,,,,,,,,,
Dest Node,11,25,12,7,7,14,25,,12,7,14,14,25,12,,,,,,,,,,,,,,,
Lanes,11,1,2,0,0,2,0,,1,3,0,1,3,0,,,,,,,,,,,,,,,
Shared,11,0,2,,0,3,,,0,2,,0,2,,,,,,,,,,,,,,,,
Width,11,12,12,12,12,12,12,,12,12,12,12,12,12,,,,,,,,,,,,,,,
Storage,11,135,,,,,150,,390,,,390,,,,,,,,,,,,,,,,,
Taper,11,90,,,,,75,,100,,,100,,,,,,,,,,,,,,,,,
StLanes,11,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,
Grade,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,11,,35,,,30,,,,45,,,45,,,,,,,,,,,,,,,,
Phase1,11,3,8,,7,4,,,1,6,,5,2,,,,,,,,,,,,,,,,
LostTime,11,6.5,6.7,4,6,6.8,4,,6.3,6.4,4,6.3,6.4,4,,,,,,,,,,,,,,,
Lost Time Adjust,11,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
IdealFlow,11,1900,1900,1900,1900,1900,1900,,1900,1900,1900,1900,1900,1900,,,,,,,,,,,,,,,
SatFlow,11,1770,3284,0,0,3289,0,,1770,5060,0,1770,5080,0,,,,,,,,,,,,,,,
SatFlowPerm,11,1770,3284,0,0,2935,0,,1770,5060,0,1770,5080,0,,,,,,,,,,,,,,,
Allow RTOR,11,1,1,1,1,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,
SatFlowRTOR,11,0,102,0,0,84,0,,0,4,0,0,1,0,,,,,,,,,,,,,,,
Volume,11,112,102,94,19,78,77,,157,1804,65,48,1187,8,,,,,,,,,,,,,,,
Peds,11,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
Bicycles,11,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
PHF,11,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,0.92,0.92,0.92,,,,,,,,,,,,,,,
Growth,11,100,100,100,100,100,100,,100,100,100,100,100,100,,,,,,,,,,,,,,,
HeavyVehicles,11,2,2,2,2,2,2,,2,2,2,2,2,2,,,,,,,,,,,,,,,
BusStops,11,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
Midblock,11,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,
Distance,11,,401,,,533,,,,1028,,,2820,,,,,,,,,,,,,,,,
TravelTime,11,,7.8,,,12.1,,,,15.6,,,42.7,,,,,,,,,,,,,,,,
Right Channeled,11,,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,
Alignment,11,0,0,1,0,0,1,,0,0,1,0,0,1,,,,,,,,,,,,,,,
Enter Blocked,11,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
HeadwayFact,11,1,1,1,1,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,
Turning Speed,11,15,60,9,15,60,9,,15,60,9,15,60,9,,,,,,,,,,,,,,,
FirstDetect,11,0,0,,50,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
LastDetect,11,0,0,,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase1,11,3,8,,7,4,,,1,6,,5,2,,,,,,,,,,,,,,,,
DetectPhase2,11,0,0,,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase3,11,0,0,,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase4,11,0,0,,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
SwitchPhase,11,0,0,,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
numDetects,11,0,0,,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
Exit Lanes,11,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,
CBD,11,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,11,122,213,0,0,190,0,,171,2032,0,52,1299,0,,,,,,,,,,,,,,,
Up Node,13,,,,,,,,,,,,,,16,16,16,18,18,18,49,49,49,15,15,15,,,
Dest Node,13,,,,,,,,,,,,,,49,15,18,16,49,15,15,18,16,18,16,49,,,
Lanes,13,,,,,,,,,,,,,,2,2,2,2,3,1,1,3,1,2,2,0,,,
Shared,13,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,2,,,,
Width,13,,,,,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,,,
Storage,13,,,,,,,,,,,,,,155,,,415,,340,330,,170,340,,,,,
Taper,13,,,,,,,,,,,,,,110,,,180,,90,165,,90,210,,,,,
StLanes,13,,,,,,,,,,,,,,2,,,2,,1,1,,1,2,,,,,
Grade,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,13,,,,,,,,,,,,,,,30,,,45,,,45,,,35,,,,
Phase1,13,,,,,,,,,,,,,,3,8,,5,2,,1,6,,7,4,,,,
PermPhase1,13,,,,,,,,,,,,,,,,8,,,2,,,6,,,,,,
LostTime,13,,,,,,,,,,,,,,7.4,8.9,8.9,7.9,7,7,7,6.6,6.6,7.7,9.2,4,,,
Lost Time Adjust,13,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,
IdealFlow,13,,,,,,,,,,,,,,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,,
